"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "Gobs" "ETact" "Q" "fVG" "fGS" "fQS" "dSM" "dSMeq" "dG" "hS" "hQ" "W"
1333947600 20120409050000 0.3 0.0044 0.0072 0 0 0 0 0.0043 0.0256 0.2899 0.0051 0.1005 232.16 232.35 1237.82 172.09 0.31 0.2696
1333951200 20120409060000 0.2 0.0131 0.0078 0 0 0 0 0.0127 0.028 0.9268 0.0047 0.0941 232.03 232.1 1236.89 179.37 0.27 0.2701
1333954800 20120409070000 0 0.0262 0.0078 0 0 0 0 0.0253 0.0302 0.3595 0.0044 0.0816 232.06 232.01 1236.52 184.92 0.18 0.27
1333958400 20120409080000 0.2 0.0568 0.0078 0 0 0 0 0.0549 0.0319 -0.2429 0.0041 0.0564 231.97 232.07 1236.77 187.94 0.18 0.2703
1333962000 20120409090000 0.1 0.0917 0.0078 0 0 0 0 0.0887 0.0328 0.4848 0.004 0.0555 231.99 231.94 1236.28 190.61 0.15 0.2702
1333965600 20120409100000 0.2 0.1208 0.0078 0 0 0 0 0.1168 0.0337 -0.2292 0.0039 0.0467 231.97 232.01 1236.51 192.37 0.16 0.2703
1333969200 20120409110000 0.8 0.0786 0.0083 0 0 0 0 0.076 0.0342 0.1852 0.0037 0.0488 231.46 231.96 1236.32 194.92 0.33 0.2723
1333972800 20120409120000 0.2 0.1048 0.0083 0 0 0 0 0.1014 0.0351 2.3673 0.0036 0.0997 231.42 231.33 1233.93 201.84 0.28 0.2725
1333976400 20120409130000 0.1 0.1033 0.0083 0 0 0 0 0.0999 0.0373 -0.4631 0.0034 0.0856 231.45 231.45 1234.4 207.01 0.22 0.2724
1333980000 20120409140000 0.4 0.0437 0.0089 0 0 0 0 0.0423 0.0391 -0.0181 0.0031 0.0675 231.21 231.45 1234.42 210.52 0.26 0.2733
1333983600 20120409150000 0.7 0.0364 0.01 0 0 0 0 0.0352 0.0403 1.1841 0.0029 0.08 230.74 231.14 1233.22 215.44 0.37 0.2752
1333987200 20120409160000 1.3 0.0146 0.0116 0 0 0 0 0.0141 0.0421 1.9296 0.0027 0.1137 229.81 230.63 1231.27 224.15 0.62 0.2788
1333990800 20120409170000 1.2 0.0058 0.0133 0 0 0 0 0.0056 0.0468 3.6883 0.0022 0.1989 228.96 229.64 1227.55 240.77 0.75 0.2822
1333994400 20120409180000 0.6 0 0.0144 0 0 0 0 0 0.0538 2.7681 0.0015 0.2242 228.53 228.91 1224.75 258.57 0.69 0.2839
1333998000 20120409190000 0.3 0 0.015 0 0 0 0 0 0.0611 1.5071 0.0007 0.2018 228.31 228.51 1223.23 273 0.57 0.2848
1334001600 20120409200000 0 0 0.015 0 0 0 0 0 0.0672 0.6408 0.0001 0.1619 228.31 228.34 1222.58 282.48 0.41 0.2848
1334005200 20120409210000 0 0 0.015 0 0 0 0 0 0.0704 0.1236 -0.0003 0.1255 228.31 228.31 1222.46 287.96 0.28 0.2848
1334008800 20120409220000 0 0 0.0155 0 0 0 0 0 0.0731 -0.0326 -0.0006 0.0868 228.31 228.31 1222.49 289.27 0.2 0.2848
1334012400 20120409230000 0 0 0.0155 0 0 0 0 0 0.0737 0.0119 -0.0007 0.0601 228.31 228.31 1222.48 287.84 0.14 0.2848
1334016000 20120410000000 0.4 0 0.0166 0 0 0 0 0 0.073 0 -0.0006 0.0415 228.02 228.31 1222.48 285.03 0.21 0.2859
1334019600 20120410010000 0.9 0 0.0177 0 0 0 0 0 0.0716 1.3759 -0.0004 0.0635 227.38 227.95 1221.09 285.08 0.4 0.2885
1334023200 20120410020000 0.2 0 0.0194 0 0 0 0 0 0.0717 2.7084 -0.0004 0.1225 227.24 227.23 1218.35 290.32 0.34 0.2891
1334026800 20120410030000 0.2 0 0.0194 0 0 0 0 0 0.0742 -0.0582 -0.0005 0.1023 227.1 227.24 1218.41 293.28 0.29 0.2896
1334030400 20120410040000 0.5 0 0.0205 0 0 0 0 0 0.0757 0.7008 -0.0007 0.0884 226.74 227.06 1217.7 294.98 0.35 0.2911
1334034000 20120410050000 0.1 0.0056 0.0205 0 0 0 0 0.0054 0.0766 1.516 -0.0007 0.1054 226.67 226.65 1216.17 297.87 0.27 0.2913
1334037600 20120410060000 0.1 0.0154 0.0205 0 0 0 0 0.0149 0.0781 -0.097 -0.0008 0.0818 226.62 226.68 1216.27 298.25 0.21 0.2916
1334041200 20120410070000 0 0.0365 0.021 0 0 0 0 0.0354 0.0783 0.299 -0.0009 0.0655 226.65 226.6 1215.97 296.84 0.15 0.2914
1334044800 20120410080000 0.1 0.0477 0.021 0 0 0 0 0.0463 0.0775 -0.2475 -0.0008 0.0453 226.63 226.67 1216.22 293.59 0.13 0.2915
1334048400 20120410090000 0.1 0.0772 0.0216 0 0 0 0 0.0749 0.0759 0.1894 -0.0006 0.0402 226.63 226.62 1216.03 289.99 0.12 0.2915
1334052000 20120410100000 0 0.1038 0.0222 0 0 0 0 0.1007 0.0741 -0.0683 -0.0003 0.0367 226.73 226.63 1216.1 286.12 0.08 0.2911
1334055600 20120410110000 0 0.0982 0.0216 0 0 0 0 0.0953 0.0722 -0.4628 -0.0001 0.0254 226.82 226.76 1216.56 281.33 0.06 0.2907
1334059200 20120410120000 0 0.1291 0.0216 0 0 0 0 0.1252 0.0698 -0.3299 0.0001 0.0176 226.95 226.84 1216.9 275.98 0.04 0.2902
1334062800 20120410130000 0 0.1024 0.0222 0 0 0 0 0.0993 0.0673 -0.5111 0.0004 0.0122 227.05 226.98 1217.41 270.41 0.03 0.2898
1334066400 20120410140000 0.2 0.0407 0.0222 0 0 0 0 0.0395 0.0647 -0.3386 0.0007 0.0084 226.95 227.07 1217.75 265 0.08 0.2902
1334070000 20120410150000 0.5 0.0295 0.0222 0 0 0 0 0.0286 0.0622 0.5817 0.001 0.0235 226.62 226.91 1217.17 261.7 0.2 0.2915
1334073600 20120410160000 0.3 0.0112 0.0233 0 0 0 0 0.0109 0.0608 1.402 0.0012 0.0605 226.42 226.54 1215.75 262.08 0.22 0.2923
1334077200 20120410170000 1.2 0.0028 0.0255 0 0 0 0 0.0027 0.0609 0.5787 0.0013 0.0686 225.58 226.39 1215.17 264.17 0.51 0.2957
1334080800 20120410180000 3.7 0 0.0316 0 0 0 0 0 0.0641 5.9486 0.001 0.2416 222.98 224.81 1209.16 285.71 1.37 0.3062
1334084400 20120410190000 0.6 0 0.0349 0 0 0 0 0 0.0783 6.0205 -0.0003 0.392 222.57 223.22 1203.08 317.64 1.16 0.3079
1334088000 20120410200000 0.6 0 0.0377 0 0 0 0 0 0.0934 2.5615 -0.0019 0.3364 222.15 222.54 1200.49 342.35 1 0.3096
1334091600 20120410210000 1.1 0 0.046 0 0 0 0 0 0.107 2.2301 -0.0034 0.3089 221.39 221.95 1198.24 363.3 1.03 0.3128
1334095200 20120410220000 1.4 0 0.0559 0 0 0 0 0 0.1203 3.0362 -0.005 0.3265 220.42 221.15 1195.17 384.83 1.14 0.3167
1334098800 20120410230000 1.1 0 0.0604 0 0 0 0 0 0.1351 3.2532 -0.0068 0.3481 219.67 220.29 1191.88 406.54 1.14 0.3198
1334102400 20120411000000 0 0 0.0637 0 0 0 0 0 0.1491 2.045 -0.0084 0.321 219.66 219.75 1189.82 422.89 0.82 0.3199
1334106000 20120411010000 0 0 0.0687 0 0 0 0 0 0.1578 0.4285 -0.0095 0.2488 219.65 219.63 1189.39 431.04 0.56 0.3199
1334109600 20120411020000 0.1 0 0.0698 0 0 0 0 0 0.1641 -0.0682 -0.0104 0.1721 219.57 219.65 1189.45 430.9 0.42 0.3202
1334113200 20120411030000 0 0 0.0692 0 0 0 0 0 0.164 0.395 -0.0104 0.1288 219.56 219.55 1189.06 426.35 0.29 0.3203
1334116800 20120411040000 0 0 0.0676 0 0 0 0 0 0.1604 -0.0552 -0.0098 0.0891 219.55 219.56 1189.11 418.24 0.2 0.3203
1334120400 20120411050000 0 0.0069 0.0665 0 0 0 0 0.0067 0.1523 0.0455 -0.0087 0.0569 219.55 219.55 1189.06 407.82 0.14 0.3203
1334124000 20120411060000 0 0.0221 0.0642 0 0 0 0 0.0215 0.1444 -0.0061 -0.0076 0.0407 219.56 219.55 1189.07 396.67 0.1 0.3203
1334127600 20120411070000 0 0.0634 0.0626 0 0 0 0 0.0617 0.1363 -0.0957 -0.0065 0.0291 219.62 219.58 1189.17 385.23 0.07 0.32
1334131200 20120411080000 0 0.0813 0.0609 0 0 0 0 0.0792 0.1284 -0.2158 -0.0055 0.0208 219.69 219.63 1189.39 373.85 0.05 0.3197
1334134800 20120411090000 0 0.1392 0.0598 0 0 0 0 0.1356 0.1208 -0.3393 -0.0045 0.0149 219.82 219.72 1189.73 362.67 0.04 0.3192
1334138400 20120411100000 0 0.2619 0.0582 0 0 0 0 0.255 0.1136 -0.6195 -0.0036 0.0107 220.07 219.89 1190.35 351.76 0.03 0.3182
1334142000 20120411110000 0 0.1847 0.057 0 0 0 0 0.1798 0.1069 -0.8181 -0.0028 0.0076 220.25 220.1 1191.18 341.37 0.02 0.3174
1334145600 20120411120000 0.1 0.1475 0.0565 0 0 0 0 0.1436 0.1022 -0.6995 -0.0022 0.0059 220.32 220.29 1191.89 331.48 0.05 0.3171
1334149200 20120411130000 0.2 0.204 0.0565 0 0 0 0 0.1986 0.0964 -0.1635 -0.0015 0.0138 220.38 220.33 1192.05 323.06 0.09 0.3169
1334152800 20120411140000 0.1 0.1916 0.0548 0 0 0 0 0.1865 0.0916 -0.2461 -0.001 0.0289 220.5 220.4 1192.3 316.6 0.1 0.3164
1334156400 20120411150000 0 0.1241 0.0537 0 0 0 0 0.1208 0.088 -0.4964 -0.0006 0.0297 220.62 220.53 1192.8 310.59 0.07 0.3159
1334160000 20120411160000 0 0.0551 0.0526 0 0 0 0 0.0536 0.0847 -0.4439 -0.0002 0.0205 220.67 220.65 1193.25 304.09 0.05 0.3157
1334163600 20120411170000 0 0.0165 0.0521 0 0 0 0 0.0161 0.0813 -0.1374 0.0002 0.0142 220.69 220.68 1193.39 297.38 0.03 0.3156
1334167200 20120411180000 0 0.0014 0.0515 0 0 0 0 0.0014 0.0778 -0.041 0.0006 0.0098 220.69 220.69 1193.43 290.64 0.02 0.3156
1334170800 20120411190000 0 0 0.051 0 0 0 0 0 0.0744 0.0017 0.001 0.0068 220.69 220.69 1193.43 283.97 0.02 0.3156
1334174400 20120411200000 0 0 0.0498 0 0 0 0 0 0.0711 -0.0052 0.0014 0.0047 220.69 220.69 1193.43 277.47 0.01 0.3156
1334178000 20120411210000 0 0 0.0482 0 0 0 0 0 0.068 -0.0053 0.0018 0.0033 220.7 220.69 1193.44 271.17 0.01 0.3156
1334181600 20120411220000 0 0 0.0471 0 0 0 0 0 0.0651 -0.0072 0.0022 0.0022 220.7 220.7 1193.45 265.11 0.01 0.3156
1334185200 20120411230000 0 0 0.0465 0 0 0 0 0 0.0623 -0.0086 0.0025 0.0016 220.7 220.7 1193.46 259.29 0 0.3156
1334188800 20120412000000 0 0 0.046 0 0 0 0 0 0.0597 -0.01 0.0029 0.0011 220.7 220.7 1193.47 253.71 0 0.3156
1334192400 20120412010000 0 0 0.0449 0 0 0 0 0 0.0573 -0.0114 0.0032 0.0007 220.71 220.7 1193.48 248.38 0 0.3155
1334196000 20120412020000 0 0 0.0443 0 0 0 0 0 0.055 -0.0127 0.0036 0.0005 220.71 220.71 1193.49 243.29 0 0.3155
1334199600 20120412030000 0 0 0.0432 0 0 0 0 0 0.0529 -0.0139 0.0039 0.0004 220.71 220.71 1193.5 238.43 0 0.3155
1334203200 20120412040000 0 0.0014 0.0426 0 0 0 0 0.0014 0.0509 -0.0151 0.0042 0.0002 220.72 220.72 1193.52 233.78 0 0.3155
1334206800 20120412050000 0 0.0219 0.0421 0 0 0 0 0.0213 0.0491 -0.0227 0.0045 0.0002 220.75 220.72 1193.54 229.31 0 0.3154
1334210400 20120412060000 0 0.0562 0.041 0 0 0 0 0.0547 0.0473 -0.1178 0.0047 0.0001 220.81 220.75 1193.66 225.01 0 0.3151
1334214000 20120412070000 0 0.1342 0.0404 0 0 0 0 0.1306 0.0457 -0.2538 0.005 0.0001 220.94 220.82 1193.92 220.81 0 0.3146
1334217600 20120412080000 0 0.1274 0.0393 0 0 0 0 0.124 0.0441 -0.5828 0.0052 0.0001 221.07 220.97 1194.51 216.81 0 0.3141
1334221200 20120412090000 0 0.1658 0.0388 0 0 0 0 0.1613 0.0426 -0.4639 0.0054 0 221.24 221.1 1194.97 212.93 0 0.3134
1334224800 20120412100000 0 0.2945 0.0382 0 0 0 0 0.2866 0.0412 -0.6759 0.0056 0 221.53 221.27 1195.66 209.07 0 0.3122
1334228400 20120412110000 0 0.2918 0.0377 0 0 0 0 0.2839 0.0398 -1.2207 0.0058 0 221.82 221.6 1196.89 205.38 0 0.311
1334232000 20120412120000 0 0.2247 0.0366 0 0 0 0 0.2186 0.0386 -1.0622 0.0059 0 222.04 221.88 1197.96 201.89 0 0.3101
1334235600 20120412130000 0 0.1521 0.036 0 0 0 0 0.1479 0.0374 -0.7917 0.006 0 222.2 222.09 1198.76 198.61 0 0.3095
1334239200 20120412140000 1.3 0.2014 0.0371 0 0 0 0 0.1959 0.0363 -0.526 0.0062 0 221.5 222.23 1199.29 196.7 0.4 0.3123
1334242800 20120412150000 0.8 0.0438 0.0399 0 0 0 0 0.0426 0.0365 2.9775 0.0062 0.1324 221 221.44 1196.29 207.66 0.52 0.3143
1334246400 20120412160000 0 0.0644 0.0404 0 0 0 0 0.0627 0.0404 1.3558 0.0057 0.1461 221.07 221.08 1194.92 218.73 0.37 0.3141
1334250000 20120412170000 0 0.0192 0.041 0 0 0 0 0.0187 0.0433 0.0578 0.0053 0.1133 221.09 221.07 1194.86 226.24 0.26 0.314
1334253600 20120412180000 0 0.0014 0.0415 0 0 0 0 0.0014 0.0461 -0.1307 0.0048 0.0784 221.1 221.1 1194.99 229.94 0.18 0.3139
1334257200 20120412190000 0 0 0.0415 0 0 0 0 0 0.0476 0.0052 0.0046 0.0542 221.1 221.1 1194.99 231.06 0.12 0.3139
1334260800 20120412200000 0 0 0.0415 0 0 0 0 0 0.048 -0.0236 0.0045 0.0375 221.11 221.11 1195.01 230.47 0.09 0.3139
1334264400 20120412210000 0 0 0.041 0 0 0 0 0 0.0478 -0.0155 0.0045 0.0259 221.11 221.11 1195.03 228.74 0.06 0.3139
1334268000 20120412220000 0 0 0.0404 0 0 0 0 0 0.0471 -0.0179 0.0046 0.0179 221.12 221.11 1195.04 226.29 0.04 0.3139
1334271600 20120412230000 0 0 0.0399 0 0 0 0 0 0.0462 -0.0177 0.0048 0.0124 221.12 221.12 1195.06 223.4 0.03 0.3138
1334275200 20120413000000 0 0 0.0388 0 0 0 0 0 0.0451 -0.0185 0.005 0.0086 221.13 221.12 1195.08 220.25 0.02 0.3138
1334278800 20120413010000 0 0 0.0382 0 0 0 0 0 0.0439 -0.0191 0.0052 0.0059 221.13 221.13 1195.1 216.97 0.01 0.3138
1334282400 20120413020000 0 0 0.0377 0 0 0 0 0 0.0427 -0.0199 0.0054 0.0041 221.14 221.13 1195.12 213.65 0.01 0.3138
1334286000 20120413030000 0 0 0.0377 0 0 0 0 0 0.0415 -0.0207 0.0056 0.0028 221.14 221.14 1195.14 210.35 0.01 0.3138
1334289600 20120413040000 0 0.0013 0.0366 0 0 0 0 0.0013 0.0403 -0.0214 0.0058 0.002 221.15 221.15 1195.16 207.09 0 0.3137
1334293200 20120413050000 0 0.012 0.036 0 0 0 0 0.0117 0.0391 -0.0283 0.006 0.0014 221.17 221.15 1195.19 203.89 0 0.3137
1334296800 20120413060000 0 0.0306 0.0354 0 0 0 0 0.0298 0.038 -0.0773 0.0062 0.0009 221.2 221.17 1195.27 200.77 0 0.3135
1334300400 20120413070000 0 0.0425 0.0349 0 0 0 0 0.0414 0.037 -0.1519 0.0063 0.0007 221.25 221.21 1195.42 197.73 0 0.3133
1334304000 20120413080000 0 0.0465 0.0338 0 0 0 0 0.0452 0.036 -0.1883 0.0065 0.0005 221.3 221.26 1195.61 194.78 0 0.3131
1334307600 20120413090000 0 0.0492 0.0332 0 0 0 0 0.0479 0.035 -0.1981 0.0067 0.0003 221.36 221.32 1195.81 191.92 0 0.3129
1334311200 20120413100000 0 0.0731 0.0332 0 0 0 0 0.0711 0.0341 -0.2088 0.0068 0.0002 221.44 221.37 1196.02 189.14 0 0.3126
1334314800 20120413110000 0 0.0571 0.0327 0 0 0 0 0.0556 0.0332 -0.3183 0.007 0.0001 221.5 221.45 1196.35 186.48 0 0.3123
1334318400 20120413120000 0 0.1249 0.0321 0 0 0 0 0.1215 0.0324 -0.2149 0.0071 0.0001 221.63 221.51 1196.56 183.84 0 0.3118
1334322000 20120413130000 0 0.2512 0.0316 0 0 0 0 0.2444 0.0315 -0.5598 0.0073 0.0001 221.88 221.66 1197.13 181.17 0 0.3107
1334325600 20120413140000 0 0.2259 0.031 0 0 0 0 0.2197 0.0307 -1.0572 0.0074 0 222.11 221.94 1198.2 178.62 0 0.3098
1334329200 20120413150000 0 0.1927 0.0305 0 0 0 0 0.1874 0.0299 -0.8056 0.0074 0 222.3 222.15 1199.01 176.18 0 0.309
1334332800 20120413160000 0 0.0638 0.031 0 0 0 0 0.062 0.0292 -0.7184 0.0075 0 222.37 222.34 1199.73 173.95 0 0.3087
1334336400 20120413170000 0 0.0279 0.0305 0 0 0 0 0.0271 0.0285 -0.1405 0.0076 0 222.41 222.38 1199.88 171.83 0 0.3086
1334340000 20120413180000 0 0.0013 0.0305 0 0 0 0 0.0013 0.0279 -0.1291 0.0077 0 222.42 222.41 1200.01 169.81 0 0.3086
1334343600 20120413190000 0 0 0.0305 0 0 0 0 0 0.0273 -0.0086 0.0078 0 222.42 222.42 1200.02 167.86 0 0.3085
1334347200 20120413200000 0 0 0.0305 0 0 0 0 0 0.0267 -0.0355 0.0079 0 222.43 222.43 1200.05 165.98 0 0.3085
1334350800 20120413210000 0.1 0 0.0305 0 0 0 0 0 0.0262 -0.0288 0.008 0 222.37 222.43 1200.08 164.26 0.03 0.3087
1334354400 20120413220000 0 0 0.0299 0 0 0 0 0 0.0257 0.3007 0.0081 0.0094 222.38 222.35 1199.78 163.45 0.02 0.3087
1334358000 20120413230000 0 0 0.0294 0 0 0 0 0 0.0255 -0.1205 0.0082 0.0065 222.39 222.39 1199.9 162.37 0.01 0.3087
1334361600 20120414000000 0 0 0.0294 0 0 0 0 0 0.0252 -0.0073 0.0083 0.0045 222.4 222.39 1199.91 161.13 0.01 0.3086
1334365200 20120414010000 0 0 0.0288 0 0 0 0 0 0.0248 -0.0381 0.0083 0.0031 222.4 222.4 1199.94 159.79 0.01 0.3086
1334368800 20120414020000 0 0 0.0282 0 0 0 0 0 0.0245 -0.0302 0.0084 0.0022 222.41 222.41 1199.98 158.4 0 0.3086
1334372400 20120414030000 0 0 0.0282 0 0 0 0 0 0.0241 -0.0327 0.0085 0.0015 222.42 222.41 1200.01 156.99 0 0.3085
1334376000 20120414040000 0 0.0013 0.0282 0 0 0 0 0.0013 0.0237 -0.0324 0.0086 0.001 222.43 222.42 1200.04 155.58 0 0.3085
1334379600 20120414050000 0 0.0216 0.0277 0 0 0 0 0.021 0.0233 -0.0389 0.0087 0.0007 222.46 222.43 1200.08 154.16 0 0.3084
1334383200 20120414060000 0 0.0566 0.0271 0 0 0 0 0.055 0.0229 -0.1323 0.0087 0.0005 222.52 222.47 1200.21 152.74 0 0.3081
1334386800 20120414070000 0 0.0809 0.0266 0 0 0 0 0.0787 0.0226 -0.2708 0.0088 0.0003 222.61 222.54 1200.49 151.32 0 0.3078
1334390400 20120414080000 0 0.0378 0.0266 0 0 0 0 0.0368 0.0222 -0.3471 0.0089 0.0002 222.66 222.63 1200.84 149.97 0 0.3076
1334394000 20120414090000 0.5 0.0297 0.0266 0 0 0 0 0.0289 0.0218 -0.1257 0.0089 0.0002 222.35 222.66 1200.97 149.17 0.15 0.3088
1334397600 20120414100000 0.6 0.0351 0.0277 0 0 0 0 0.0341 0.0216 1.5137 0.009 0.047 221.98 222.26 1199.44 153.17 0.29 0.3103
1334401200 20120414110000 0.6 0.0728 0.0294 0 0 0 0 0.0708 0.0227 1.3749 0.0089 0.0891 221.64 221.9 1198.05 161.22 0.39 0.3117
1334404800 20120414120000 0 0.1537 0.0294 0 0 0 0 0.1495 0.0256 0.6522 0.0084 0.1093 221.8 221.73 1197.39 170.28 0.28 0.3111
1334408400 20120414130000 0 0.3048 0.0282 0 0 0 0 0.2965 0.0274 -0.3526 0.008 0.0847 222.11 221.82 1197.74 176.51 0.19 0.3098
1334412000 20120414140000 0 0.2899 0.0282 0 0 0 0 0.2819 0.0293 -1.3665 0.0076 0.0586 222.4 222.18 1199.12 179.91 0.13 0.3086
1334415600 20120414150000 0 0.1092 0.0288 0 0 0 0 0.1062 0.0303 -1.0217 0.0073 0.0406 222.51 222.45 1200.16 181.56 0.09 0.3082
1334419200 20120414160000 0 0.0742 0.0288 0 0 0 0 0.0721 0.0308 -0.2694 0.0071 0.0281 222.59 222.52 1200.43 181.91 0.06 0.3079
1334422800 20120414170000 0 0.031 0.0294 0 0 0 0 0.0301 0.0309 -0.3079 0.007 0.0194 222.63 222.61 1200.74 181.44 0.04 0.3077
1334426400 20120414180000 0 0.0013 0.0299 0 0 0 0 0.0013 0.0308 -0.0957 0.0071 0.0134 222.63 222.63 1200.84 180.4 0.03 0.3077
1334430000 20120414190000 0 0 0.0305 0 0 0 0 0 0.0305 -0.0144 0.0071 0.0093 222.64 222.63 1200.85 179 0.02 0.3076
1334433600 20120414200000 0 0 0.0305 0 0 0 0 0 0.03 -0.0306 0.0072 0.0064 222.65 222.64 1200.88 177.35 0.01 0.3076
1334437200 20120414210000 0 0 0.0299 0 0 0 0 0 0.0295 -0.0266 0.0073 0.0044 222.66 222.65 1200.91 175.57 0.01 0.3076
1334440800 20120414220000 0 0 0.0294 0 0 0 0 0 0.029 -0.0281 0.0074 0.0031 222.66 222.66 1200.94 173.72 0.01 0.3076
1334444400 20120414230000 0 0 0.0288 0 0 0 0 0 0.0285 -0.0282 0.0075 0.0021 222.67 222.66 1200.97 171.84 0 0.3075
1334448000 20120415000000 0 0 0.0282 0 0 0 0 0 0.0279 -0.0287 0.0076 0.0015 222.68 222.67 1201 169.95 0 0.3075
1334451600 20120415010000 0 0 0.0277 0 0 0 0 0 0.0273 -0.0291 0.0077 0.001 222.69 222.68 1201.02 168.09 0 0.3075
1334455200 20120415020000 0 0 0.0271 0 0 0 0 0 0.0268 -0.0296 0.0078 0.0007 222.69 222.69 1201.05 166.26 0 0.3074
1334458800 20120415030000 0 0 0.0266 0 0 0 0 0 0.0263 -0.03 0.0079 0.0005 222.7 222.7 1201.08 164.48 0 0.3074
1334462400 20120415040000 0 0.0012 0.026 0 0 0 0 0.0012 0.0258 -0.0304 0.008 0.0003 222.71 222.7 1201.12 162.74 0 0.3074
1334466000 20120415050000 0 0.0109 0.0255 0 0 0 0 0.0106 0.0253 -0.0364 0.0081 0.0002 222.73 222.71 1201.15 161.03 0 0.3073
1334469600 20120415060000 0 0.0341 0.0255 0 0 0 0 0.0332 0.0248 -0.0805 0.0082 0.0002 222.77 222.73 1201.23 159.36 0 0.3071
1334473200 20120415070000 0 0.0693 0.0249 0 0 0 0 0.0674 0.0243 -0.1773 0.0083 0.0001 222.85 222.78 1201.41 157.7 0 0.3068
1334476800 20120415080000 0 0.0462 0.0244 0 0 0 0 0.0449 0.0239 -0.3158 0.0084 0.0001 222.9 222.87 1201.73 156.11 0 0.3066
1334480400 20120415090000 0 0.0827 0.0238 0 0 0 0 0.0804 0.0235 -0.171 0.0085 0.0001 222.99 222.91 1201.9 154.54 0 0.3062
1334484000 20120415100000 0 0.0997 0.0238 0 0 0 0 0.0969 0.023 -0.3807 0.0086 0 223.1 223.01 1202.29 152.99 0 0.3058
1334487600 20120415110000 0 0.062 0.0233 0 0 0 0 0.0603 0.0226 -0.4037 0.0086 0 223.16 223.12 1202.7 151.53 0 0.3055
1334491200 20120415120000 0 0.0766 0.0227 0 0 0 0 0.0745 0.0222 -0.2219 0.0087 0 223.25 223.18 1202.92 150.1 0 0.3052
1334494800 20120415130000 0 0.107 0.0222 0 0 0 0 0.104 0.0219 -0.3393 0.0087 0 223.36 223.27 1203.26 148.68 0 0.3047
1334498400 20120415140000 0 0.1168 0.0222 0 0 0 0 0.1135 0.0215 -0.4496 0.0088 0 223.48 223.39 1203.72 147.29 0 0.3042
1334502000 20120415150000 0 0.1119 0.0216 0 0 0 0 0.1087 0.0211 -0.4657 0.0088 0 223.6 223.51 1204.19 145.95 0 0.3037
1334505600 20120415160000 0 0.0353 0.0216 0 0 0 0 0.0343 0.0208 -0.4386 0.0089 0 223.64 223.62 1204.63 144.72 0 0.3036
1334509200 20120415170000 0 0.0401 0.021 0 0 0 0 0.039 0.0205 -0.0889 0.0089 0 223.69 223.65 1204.72 143.52 0 0.3034
1334512800 20120415180000 0 0.0061 0.021 0 0 0 0 0.0059 0.0202 -0.2061 0.009 0 223.71 223.7 1204.93 142.4 0 0.3033
1334516400 20120415190000 0 0 0.0205 0 0 0 0 0 0.0199 -0.0161 0.009 0 223.72 223.71 1204.95 141.31 0 0.3033
1334520000 20120415200000 0 0 0.0205 0 0 0 0 0 0.0196 -0.0393 0.0091 0 223.72 223.72 1204.98 140.25 0 0.3032
1334523600 20120415210000 0 0 0.0205 0 0 0 0 0 0.0194 -0.0333 0.0091 0 223.73 223.73 1205.02 139.23 0 0.3032
1334527200 20120415220000 0 0 0.0199 0 0 0 0 0 0.0191 -0.0352 0.0092 0 223.74 223.74 1205.05 138.24 0 0.3032
1334530800 20120415230000 0 0 0.0199 0 0 0 0 0 0.0189 -0.035 0.0092 0 223.75 223.75 1205.09 137.27 0 0.3031
1334534400 20120416000000 0 0 0.0194 0 0 0 0 0 0.0186 -0.0353 0.0093 0 223.76 223.75 1205.13 136.34 0 0.3031
1334538000 20120416010000 0 0 0.0188 0 0 0 0 0 0.0184 -0.0355 0.0093 0 223.77 223.76 1205.16 135.43 0 0.303
1334541600 20120416020000 0 0 0.0188 0 0 0 0 0 0.0182 -0.0357 0.0094 0 223.78 223.77 1205.2 134.55 0 0.303
1334545200 20120416030000 0 0 0.0188 0 0 0 0 0 0.018 -0.0359 0.0094 0 223.79 223.78 1205.23 133.7 0 0.303
1334548800 20120416040000 0 0.0024 0.0183 0 0 0 0 0.0023 0.0178 -0.0361 0.0095 0 223.8 223.79 1205.27 132.87 0 0.3029
1334552400 20120416050000 0 0.0393 0.0183 0 0 0 0 0.0382 0.0176 -0.0474 0.0095 0 223.85 223.8 1205.32 132.02 0 0.3027
1334556000 20120416060000 0 0.1084 0.0183 0 0 0 0 0.1053 0.0174 -0.2166 0.0096 0 223.97 223.86 1205.54 131.14 0 0.3023
1334559600 20120416070000 0 0.1739 0.0177 0 0 0 0 0.169 0.0172 -0.4931 0.0096 0 224.14 223.99 1206.03 130.21 0 0.3015
1334563200 20120416080000 0 0.2156 0.0172 0 0 0 0 0.2094 0.017 -0.7236 0.0096 0 224.36 224.18 1206.77 129.26 0 0.3006
1334566800 20120416090000 0 0.2299 0.0172 0 0 0 0 0.2233 0.0167 -0.8554 0.0096 0 224.6 224.41 1207.63 128.31 0 0.2997
1334570400 20120416100000 0 0.1632 0.0166 0 0 0 0 0.1585 0.0165 -0.886 0.0096 0 224.76 224.65 1208.52 127.46 0 0.299
1334574000 20120416110000 0 0.2204 0.0166 0 0 0 0 0.214 0.0163 -0.5664 0.0096 0 224.99 224.8 1209.1 126.56 0 0.2981
1334577600 20120416120000 0 0.2847 0.0161 0 0 0 0 0.2764 0.0161 -0.9194 0.0096 0 225.27 225.04 1210.03 125.62 0 0.297
