month   day     year    Rhine   Meuse   Rietholzbach    Hupsel  
12	5	1993	1334	68	1.03E-02	0.1
13	5	1993	1303	78	1.12E-02	0.118
14	5	1993	1310	61	1.01E-02	0.116
15	5	1993	1426	79	1.27E-02	0.101
16	5	1993	1639	76	2.14E-02	0.087
17	5	1993	1667	62	1.03E-02	0.083
18	5	1993	1581	46	9.13E-03	0.083
19	5	1993	1495	58	8.35E-03	0.093
20	5	1993	1450	89	7.77E-03	0.089
21	5	1993	1380	70	6.99E-03	0.094
22	5	1993	1409	79	1.09E-02	0.085
23	5	1993	1407	86	8.12E-03	0.076
24	5	1993	1396	44	6.96E-03	0.073
25	5	1993	1460	29	6.74E-03	0.071
26	5	1993	1521	36	5.90E-03	0.068
27	5	1993	1497	40	5.83E-03	0.101
28	5	1993	1459	49	4.90E-02	0.121
29	5	1993	1412	48	1.49E-02	0.123
30	5	1993	1388	74	7.33E-03	0.131
31	5	1993	1394	78	7.42E-03	0.171
1	6	1993	1421	38	6.70E-03	0.15
2	6	1993	1456	24	5.56E-03	0.12
3	6	1993	1442	60	2.35E-02	0.123
4	6	1993	1396	40	1.32E-02	0.119
5	6	1993	1374	53	9.25E-03	0.105
6	6	1993	1388	47	7.19E-03	0.087
7	6	1993	1438	56	5.65E-03	0.073
8	6	1993	1449	29	4.91E-03	0.064
9	6	1993	1422	15	4.22E-03	0.059
10	6	1993	1394	21	1.67E-02	0.058
11	6	1993	1363	24	5.41E-03	0.057
12	6	1993	1326	28	2.15E-01	0.056
13	6	1993	1299	42	2.53E-02	0.057
14	6	1993	1283	36	1.29E-02	0.057
15	6	1993	1320	27	1.32E-02	0.057
16	6	1993	1378	33	4.29E-02	0.065
17	6	1993	1466	48	1.71E-02	0.099
18	6	1993	1543	40	1.35E-01	0.079
19	6	1993	1501	37	3.83E-02	0.08
20	6	1993	1487	50	2.28E-02	0.07
21	6	1993	1489	33	1.24E-01	0.065
22	6	1993	1532	12	4.02E-01	0.059
23	6	1993	1550	13	4.33E-01	0.059
24	6	1993	1567	14	4.86E-01	0.052
25	6	1993	1580	11	1.52E-01	0.046
26	6	1993	1663	13	9.27E-02	0.048
27	6	1993	1809	42	5.88E-02	0.049
28	6	1993	1895	24	3.52E-02	0.046
29	6	1993	1892	8	3.33E-02	0.047
30	6	1993	1808	12	2.66E-02	0.042
1	7	1993	1704	12	2.38E-02	0.037
2	7	1993	1628	11	1.93E-02	0.034
3	7	1993	1581	11	1.75E-02	0.032
4	7	1993	1516	13	1.62E-02	0.032
5	7	1993	1478	10	1.45E-02	0.038
6	7	1993	1456	15	2.72E+00	0.041
7	7	1993	1452	11	2.61E-01	0.032
8	7	1993	1411	8	1.13E-01	0.032
9	7	1993	1411	15	7.22E-02	0.032
10	7	1993	1519	12	5.37E-02	0.031
11	7	1993	1625	11	8.50E-01	0.026
12	7	1993	1587	34	4.28E-01	0.03
13	7	1993	1523	16	3.29E-01	0.032
14	7	1993	1533	11	1.91E-01	0.104
15	7	1993	1747	20	1.90E-01	0.14
16	7	1993	2059	32	1.57E-01	0.126
17	7	1993	2241	20	1.61E-01	0.115
18	7	1993	2193	47	3.92E-01	0.094
19	7	1993	2105	32	2.00E-01	0.093
20	7	1993	2140	27	1.85E-01	0.093
21	7	1993	2217	46	2.11E-01	0.081
22	7	1993	2237	50	2.72E-01	0.087
23	7	1993	2235	32	1.58E-01	0.088
24	7	1993	2222	24	1.05E-01	0.091
25	7	1993	2198	38	8.04E-02	0.83
26	7	1993	2205	38	9.97E-02	0.873
27	7	1993	2203	20	6.61E-02	3.758
28	7	1993	2213	64	5.31E-02	3.489
29	7	1993	2172	81	4.79E-02	1.865
30	7	1993	2127	40	3.98E-02	1.46
31	7	1993	2139	65	4.12E-02	2.056
1	8	1993	2237	64	1.01E-01	1.384
2	8	1993	2231	35	6.13E-02	0.921
3	8	1993	2105	21	4.58E-02	0.657
4	8	1993	2005	16	4.11E-02	0.495
5	8	1993	1963	37	4.09E-02	0.431
6	8	1993	1888	22	1.05E-01	0.406
7	8	1993	1777	13	5.27E-02	0.328
8	8	1993	1720	25	3.74E-02	0.304
9	8	1993	1700	16	3.15E-02	0.285
10	8	1993	1679	12	2.68E-02	0.378
11	8	1993	1671	10	1.82E-01	0.407
12	8	1993	1616	10	6.91E-02	0.327
13	8	1993	1613	18	5.11E-02	0.263
14	8	1993	1651	12	4.29E-02	0.223
15	8	1993	1688	28	3.48E-02	0.283
16	8	1993	1662	22	2.92E-02	0.326
17	8	1993	1595	11	2.52E-02	0.256
18	8	1993	1538	6	2.28E-02	0.209
19	8	1993	1453	12	2.23E-02	0.188
20	8	1993	1401	12	1.83E-02	0.164
21	8	1993	1363	9	1.64E-02	0.166
22	8	1993	1325	30	1.38E-02	0.198
23	8	1993	1319	29	1.64E-01	0.248
24	8	1993	1296	11	1.58E-01	0.199
25	8	1993	1249	12	2.27E-01	0.177
26	8	1993	1214	12	1.55E-01	0.171
27	8	1993	1233	12	7.53E-02	0.156
28	8	1993	1275	11	4.80E-01	0.132
29	8	1993	1283	14	2.30E-01	0.116
30	8	1993	1282	16	1.18E-01	0.112
31	8	1993	1295	9	7.95E-02	0.118
1	9	1993	1394	8	6.86E-02	0.109
2	9	1993	1548	10	5.32E-02	0.11
3	9	1993	1564	10	4.42E-02	0.166
4	9	1993	1520	11	1.39E-01	0.266
5	9	1993	1464	14	1.93E-01	0.248
6	9	1993	1420	17	1.16E-01	0.19
7	9	1993	1411	10	7.91E-02	0.154
8	9	1993	1430	11	6.25E-02	0.14
9	9	1993	1517	11	8.42E-02	0.184
10	9	1993	1583	10	7.12E-02	0.395
11	9	1993	1575	29	8.55E-02	0.586
12	9	1993	1511	58	3.29E-01	0.519
13	9	1993	1568	40	1.16E-01	0.595
14	9	1993	1756	40	9.34E-01	2.297
15	9	1993	1876	73	1.74E-01	2.975
16	9	1993	1917	91	1.10E-01	2.955
17	9	1993	2031	86	8.19E-02	3.821
18	9	1993	2137	72	7.07E-02	2.32
19	9	1993	2111	95	5.77E-02	1.486
20	9	1993	2001	27	4.78E-02	1.069
21	9	1993	1900	21	4.15E-02	0.95
22	9	1993	1787	56	3.70E-02	1.307
23	9	1993	1712	40	3.14E-02	1.736
24	9	1993	1663	32	3.09E-02	1.28
25	9	1993	1682	191	2.76E-02	6.761
26	9	1993	1917	325	4.21E-02	9.3
27	9	1993	2014	158	7.60E-02	4.429
28	9	1993	1975	142	4.39E-02	3.252
29	9	1993	1818	71	3.86E-02	2.222
30	9	1993	1712	50	3.56E-02	1.712
1	10	1993	1671	61	3.27E-02	1.757
2	10	1993	1669	86	2.98E-02	1.516
3	10	1993	1711	106	3.82E-01	6.676
4	10	1993	1933	90	1.55E-01	6.02
5	10	1993	2231	138	8.82E-02	3.568
6	10	1993	2517	523	6.79E-02	4.291
7	10	1993	2743	400	6.36E-02	2.822
8	10	1993	2876	276	5.16E-02	2.539
9	10	1993	2796	230	1.06E+00	2.114
10	10	1993	2619	216	2.52E-01	1.831
11	10	1993	2434	213	1.43E-01	1.646
12	10	1993	2399	174	1.02E-01	1.712
13	10	1993	2486	141	8.30E-02	1.42
14	10	1993	2669	276	6.80E-02	5.869
15	10	1993	2852	604	1.50E-01	6.022
16	10	1993	2949	712	1.00E-01	2.991
17	10	1993	2943	546	8.36E-02	2.006
18	10	1993	2908	376	7.24E-02	1.442
19	10	1993	2863	317	6.44E-02	1.205
20	10	1993	2821	295	5.80E-02	1.028
21	10	1993	2757	282	5.40E-02	1.577
22	10	1993	2647	275	7.80E-02	1.194
23	10	1993	2551	233	1.69E-01	0.95
24	10	1993	2454	158	2.03E-01	0.788
25	10	1993	2404	139	2.17E-01	0.698
26	10	1993	2428	164	1.40E-01	0.723
27	10	1993	2501	158	1.13E-01	0.785
28	10	1993	2465	129	9.23E-02	0.772
29	10	1993	2349	130	7.85E-02	0.646
30	10	1993	2195	93	6.69E-02	0.577
31	10	1993	2079	154	6.17E-02	0.557
1	11	1993	1987	125	5.58E-02	0.534
2	11	1993	1922	106	5.08E-02	0.523
3	11	1993	1849	91	4.58E-02	0.481
4	11	1993	1776	82	4.20E-02	0.445
5	11	1993	1714	91	3.92E-02	0.43
6	11	1993	1652	91	3.82E-02	0.407
7	11	1993	1591	95	3.67E-01	0.411
8	11	1993	1535	86	1.74E-01	0.551
9	11	1993	1532	45	1.07E-01	0.54
10	11	1993	1521	82	8.30E-02	0.636
11	11	1993	1563	114	7.10E-02	1.683
12	11	1993	1617	72	2.65E-01	1.434
13	11	1993	1569	91	1.25E-01	1.111
14	11	1993	1559	156	9.54E-02	3.314
15	11	1993	1653	304	7.55E-02	7.75
16	11	1993	1888	376	8.63E-02	3.371
17	11	1993	1967	273	9.09E-02	2.11
18	11	1993	1943	226	8.77E-02	1.556
19	11	1993	1943	167	7.87E-02	1.221
20	11	1993	1924	159	6.80E-02	1.07
21	11	1993	1822	192	5.85E-02	0.847
22	11	1993	1719	167	5.07E-02	0.629
23	11	1993	1635	107	4.65E-02	0.526
24	11	1993	1560	110	4.28E-02	0.445
25	11	1993	1484	103	4.08E-02	0.388
26	11	1993	1430	112	4.01E-02	0.37
27	11	1993	1406	92	3.74E-02	0.364
28	11	1993	1372	103	3.50E-02	0.327
29	11	1993	1323	102	3.35E-02	0.317
30	11	1993	1302	59	3.06E-02	0.302
1	12	1993	1258	78	2.73E-02	0.271
2	12	1993	1237	79	3.06E-02	0.321
3	12	1993	1233	122	3.44E-02	0.488
4	12	1993	1217	177	3.68E-02	1.108
5	12	1993	1204	196	5.43E-02	1.569
6	12	1993	1210	125	8.17E-02	1.352
7	12	1993	1203	142	5.58E-02	2.19
8	12	1993	1229	238	1.16E-01	3.618
9	12	1993	1346	388	2.65E-01	4.982
10	12	1993	1398	507	1.17E-01	3.043
11	12	1993	1668	523	1.37E-01	2.481
12	12	1993	2060	681	1.90E-01	1.799
13	12	1993	2559	847	1.29E-01	4.429
14	12	1993	3147	1295	2.02E-01	3.454
15	12	1993	3866	1198	2.49E-01	3.029
16	12	1993	4446	1086	2.29E-01	5.625
17	12	1993	4421	1110	1.90E-01	4.414
18	12	1993	4266	1068	6.37E-01	2.874
19	12	1993	4181	1080	2.64E-01	5.614
20	12	1993	4467	1625	5.03E-01	5.383
21	12	1993	5080	2561	3.06E-01	6.308
22	12	1993	6225	2959	2.66E-01	4.307
23	12	1993	8088	2645	1.75E-01	6.432
24	12	1993	9820	2353	1.37E-01	5.669
25	12	1993	10940	2125	1.30E-01	4.545
26	12	1993	10490	1802	1.14E-01	3.326
27	12	1993	9550	1574	9.81E-02	3.068
28	12	1993	8552	1389	8.77E-02	2.847
29	12	1993	7266	1253	8.07E-02	3.044
30	12	1993	6057	1246	7.96E-02	12.144
31	12	1993	5462	1482	2.60E-01	16.76
1	1	1994	5608	1519	1.88E+00	6.568
2	1	1994	6154	1405	4.03E-01	7.053
3	1	1994	6657	1373	9.13E-01	5.829
4	1	1994	6998	1280	4.54E-01	5.246
5	1	1994	7324	1246	5.24E-01	5.309
6	1	1994	7594	1429	2.70E-01	5.592
7	1	1994	7680	1600	1.75E-01	3.547
8	1	1994	7875	1540	1.31E-01	2.471
9	1	1994	8100	1357	1.05E-01	2.008
10	1	1994	7952	1155	8.85E-02	1.852
11	1	1994	7383	999	8.07E-02	1.544
12	1	1994	6428	875	6.73E-02	1.971
13	1	1994	5415	909	6.13E-02	3.687
14	1	1994	4788	1002	5.53E-02	2.139
15	1	1994	4476	926	1.78E-01	2.11
16	1	1994	4255	838	1.31E-01	1.612
17	1	1994	4089	754	9.62E-02	1.169
18	1	1994	4004	676	8.07E-02	1.044
19	1	1994	3866	587	7.29E-02	1.807
20	1	1994	3640	523	6.42E-02	2.539
21	1	1994	3402	482	5.83E-02	1.71
22	1	1994	3176	449	5.01E-02	1.574
23	1	1994	3009	505	5.12E-02	7.557
24	1	1994	2991	633	6.22E-01	4.638
25	1	1994	3085	616	1.04E+00	3.911
26	1	1994	3168	770	1.55E+00	5.082
27	1	1994	3383	803	4.69E-01	5.575
28	1	1994	3957	872	2.87E-01	7.837
29	1	1994	4887	836	1.99E-01	3.465
30	1	1994	5680	800	1.42E-01	5.024
31	1	1994	5891	792	1.52E-01	3.347
1	2	1994	5658	707	1.30E-01	2.385
2	2	1994	5209	671	9.62E-02	2.104
3	2	1994	4713	636	8.85E-02	1.745
4	2	1994	4281	686	7.61E-02	1.867
5	2	1994	4129	741	6.70E-02	1.451
6	2	1994	4326	720	5.54E-02	1.411
7	2	1994	4255	636	5.10E-02	1.305
8	2	1994	3963	597	6.73E-02	1.147
9	2	1994	3711	549	7.40E-02	1.109
10	2	1994	3536	526	8.07E-02	1.989
11	2	1994	3349	494	6.73E-02	1.861
12	2	1994	3223	485	6.13E-02	1.288
13	2	1994	3117	447	5.53E-02	1.012
14	2	1994	2976	390	5.43E-02	0.798
15	2	1994	2863	354	4.99E-02	0.574
16	2	1994	2720	296	4.47E-02	0.527
17	2	1994	2540	295	4.47E-02	0.479
18	2	1994	2362	293	4.02E-02	0.413
19	2	1994	2266	269	3.83E-02	0.366
20	2	1994	2170	306	3.56E-02	0.347
21	2	1994	2086	177	3.56E-02	0.29
22	2	1994	2020	230	4.46E-02	0.282
23	2	1994	1963	241	6.13E-02	0.298
24	2	1994	1935	238	1.31E-01	0.334
25	2	1994	1988	257	3.52E-01	0.324
26	2	1994	2146	278	1.80E-01	0.427
27	2	1994	2293	304	1.13E-01	0.525
28	2	1994	2406	291	8.85E-02	0.84
1	3	1994	2490	300	7.40E-02	2.316
2	3	1994	2482	306	1.59E-01	2.667
3	3	1994	2532	364	2.81E-01	2.629
4	3	1994	2646	358	5.76E-01	2.641
5	3	1994	2791	348	1.42E-01	1.739
6	3	1994	2901	368	1.05E-01	1.925
7	3	1994	2941	306	1.20E-01	1.875
8	3	1994	2905	317	8.85E-02	1.796
9	3	1994	2817	311	7.41E-02	1.436
10	3	1994	2697	291	6.67E-02	1.079
11	3	1994	2566	269	5.53E-02	0.922
12	3	1994	2462	260	5.00E-02	0.826
13	3	1994	2382	287	5.59E-02	1.661
14	3	1994	2367	260	4.50E-02	1.446
15	3	1994	2381	252	5.00E-02	8.821
16	3	1994	2593	358	4.34E-02	5.793
17	3	1994	2926	344	6.13E-02	5.117
18	3	1994	3106	360	6.74E-02	3.202
19	3	1994	3213	558	1.50E-01	9.927
20	3	1994	3486	855	9.20E-02	3.871
21	3	1994	3876	738	4.17E-01	2.419
22	3	1994	4176	606	2.12E-01	1.892
23	3	1994	4238	575	1.36E-01	2.193
24	3	1994	4236	539	1.04E-01	3.123
25	3	1994	4126	599	8.07E-02	6.206
26	3	1994	3903	589	7.40E-02	5.581
27	3	1994	3767	558	2.60E-01	2.701
28	3	1994	3613	456	1.41E-01	1.912
29	3	1994	3463	413	1.04E-01	1.564
30	3	1994	3333	346	8.06E-02	1.326
31	3	1994	3182	364	6.73E-02	1.326
1	4	1994	3049	441	6.13E-02	2.421
2	4	1994	2962	592	2.93E-01	4.405
3	4	1994	2985	556	2.42E-01	2.228
4	4	1994	3046	570	2.00E-01	4.652
5	4	1994	3196	836	3.81E-01	8.081
6	4	1994	3332	872	1.90E-01	3.979
7	4	1994	3524	847	1.31E-01	2.677
8	4	1994	3607	736	1.61E-01	1.887
9	4	1994	3582	781	2.25E-01	3.941
10	4	1994	3508	984	2.12E-01	2.686
11	4	1994	3486	880	1.75E-01	1.676
12	4	1994	3680	773	1.42E-01	1.348
13	4	1994	3774	691	1.37E+00	1.134
14	4	1994	3705	594	9.39E-01	0.899
15	4	1994	3854	528	3.95E-01	0.787
16	4	1994	4582	485	2.67E-01	0.684
17	4	1994	5363	485	1.88E-01	0.648
18	4	1994	5382	380	2.28E-01	0.556
19	4	1994	4931	374	1.75E-01	0.525
20	4	1994	4449	304	1.31E-01	0.494
21	4	1994	4007	302	1.05E-01	0.452
22	4	1994	3667	275	9.99E-02	0.413
23	4	1994	3368	264	8.06E-02	0.413
24	4	1994	3143	280	6.74E-02	0.502
25	4	1994	2982	257	6.13E-02	0.673
26	4	1994	2880	228	3.84E-01	0.543
27	4	1994	2762	211	1.40E-01	0.473
28	4	1994	2690	213	9.58E-02	0.436
29	4	1994	2761	205	7.40E-02	0.411
30	4	1994	2803	191	6.73E-02	0.397
1	5	1994	2708	215	5.53E-02	0.338
2	5	1994	2581	171	5.46E-02	0.306
3	5	1994	2474	142	4.47E-02	0.304
4	5	1994	2342	155	4.02E-02	0.295
5	5	1994	2287	142	4.02E-02	0.282
6	5	1994	2275	171	4.02E-02	0.354
7	5	1994	2289	149	3.56E-02	0.471
8	5	1994	2269	168	3.15E-02	0.503
9	5	1994	2267	138	1.07E-01	0.669
10	5	1994	2244	129	1.16E-01	0.584
11	5	1994	2205	126	7.05E-02	0.504
12	5	1994	2188	139	5.00E-02	0.405
13	5	1994	2174	117	4.47E-02	0.326
14	5	1994	2210	130	4.02E-02	0.3
15	5	1994	2202	151	5.07E-02	0.326
16	5	1994	2181	139	3.56E-02	0.303
17	5	1994	2171	139	3.15E-02	0.315
18	5	1994	2121	102	3.01E-02	0.282
19	5	1994	2050	116	5.96E-01	0.26
20	5	1994	2020	97	5.70E-01	0.273
21	5	1994	2083	133	3.39E-01	0.273
22	5	1994	2401	145	7.78E-01	0.242
23	5	1994	3089	129	3.11E-01	0.229
24	5	1994	3525	119	2.70E-01	0.22
25	5	1994	3639	119	2.29E+00	0.237
26	5	1994	3582	149	3.27E-01	0.261
27	5	1994	3562	165	2.47E-01	0.231
28	5	1994	3517	152	3.57E-01	0.212
29	5	1994	3455	164	2.00E-01	0.197
30	5	1994	3405	129	2.26E-01	0.182
31	5	1994	3334	95	1.52E-01	0.178
1	6	1994	3247	84	1.13E-01	0.175
2	6	1994	3134	99	8.84E-02	0.187
3	6	1994	3112	134	7.72E-01	0.353
4	6	1994	3043	137	5.46E-01	0.452
5	6	1994	2999	302	1.66E-01	0.635
6	6	1994	3039	255	2.16E-01	0.531
7	6	1994	3131	205	1.31E-01	0.448
8	6	1994	3181	158	1.05E-01	0.398
9	6	1994	3183	154	5.42E-01	0.397
10	6	1994	3180	149	3.59E-01	0.446
11	6	1994	3197	155	2.00E-01	0.698
12	6	1994	3190	155	3.38E-01	0.55
13	6	1994	3143	151	1.87E-01	0.4
14	6	1994	3120	138	1.31E-01	0.332
15	6	1994	3081	101	1.04E-01	0.26
16	6	1994	2999	90	8.07E-02	0.234
17	6	1994	2899	95	6.73E-02	0.225
18	6	1994	2782	93	6.12E-02	0.207
19	6	1994	2653	108	5.04E-02	0.18
20	6	1994	2534	86	1.39E-01	0.163
21	6	1994	2402	60	6.10E-02	0.16
22	6	1994	2301	56	4.47E-02	0.148
23	6	1994	2208	58	4.02E-02	0.129
24	6	1994	2187	46	3.56E-02	0.111
25	6	1994	2180	47	3.51E-02	0.107
26	6	1994	2077	58	3.15E-02	0.108
27	6	1994	1998	61	2.82E-02	0.1
28	6	1994	1978	54	3.15E-02	0.099
29	6	1994	1987	47	2.37E-02	0.108
30	6	1994	2046	41	2.03E-02	0.095
1	7	1994	2120	36	1.73E-02	0.088
2	7	1994	2116	47	1.73E-02	0.082
3	7	1994	2051	48	1.43E-02	0.08
4	7	1994	2000	40	1.43E-02	0.074
5	7	1994	1999	47	2.43E-02	0.071
6	7	1994	1959	24	1.87E-02	0.068
7	7	1994	1880	29	2.92E+00	0.096
8	7	1994	1876	32	1.74E-01	0.105
9	7	1994	1886	51	1.03E-01	0.084
10	7	1994	1906	61	8.85E-02	0.072
11	7	1994	1958	45	6.11E-02	0.069
12	7	1994	1980	29	4.90E-02	0.067
13	7	1994	1902	36	4.02E-02	0.066
14	7	1994	1839	24	3.56E-02	0.076
15	7	1994	1780	30	3.15E-02	0.083
16	7	1994	1710	30	2.73E-02	0.083
17	7	1994	1675	48	2.38E-02	0.066
18	7	1994	1668	32	2.24E-02	0.064
19	7	1994	1653	40	2.73E-02	0.061
20	7	1994	1635	40	2.38E-02	0.059
21	7	1994	1673	51	7.45E-02	0.058
22	7	1994	1733	35	2.38E-02	0.061
23	7	1994	1822	22	2.03E-02	0.065
24	7	1994	1837	47	1.73E-02	0.066
25	7	1994	1767	36	1.43E-02	0.083
26	7	1994	1705	35	1.38E-02	0.101
27	7	1994	1639	26	1.20E-02	0.076
28	7	1994	1570	21	1.20E-02	0.081
29	7	1994	1547	17	1.20E-02	0.085
30	7	1994	1539	21	1.10E-02	0.088
31	7	1994	1490	47	9.60E-03	0.085
1	8	1994	1442	52	1.20E-02	0.079
2	8	1994	1435	27	1.20E-02	0.065
3	8	1994	1435	34	9.60E-03	0.071
4	8	1994	1411	14	9.60E-03	0.069
5	8	1994	1365	30	9.02E-03	0.067
6	8	1994	1333	29	7.75E-03	0.066
7	8	1994	1305	28	7.75E-03	0.063
8	8	1994	1290	23	1.75E-02	0.062
9	8	1994	1296	25	7.75E-03	0.058
10	8	1994	1321	18	7.75E-03	0.059
11	8	1994	1354	23	1.35E-01	0.055
12	8	1994	1371	50	6.65E-02	0.052
13	8	1994	1361	30	2.02E-02	0.057
14	8	1994	1370	48	2.15E-02	0.049
15	8	1994	1416	38	1.20E-02	0.049
16	8	1994	1470	28	9.60E-03	0.043
17	8	1994	1450	9	8.94E-03	0.049
18	8	1994	1432	19	4.28E-01	0.061
19	8	1994	1409	41	4.88E-02	0.049
20	8	1994	1379	37	2.63E-02	0.048
21	8	1994	1387	40	1.67E-02	0.045
22	8	1994	1456	28	8.90E-03	0.042
23	8	1994	1533	26	1.11E-02	0.042
24	8	1994	1548	18	1.40E-02	0.363
25	8	1994	1540	10	6.31E-02	0.122
26	8	1994	1476	14	7.09E-02	0.083
27	8	1994	1446	20	4.11E-02	0.071
28	8	1994	1436	90	2.43E-02	0.072
29	8	1994	1470	32	4.14E-02	0.064
30	8	1994	1526	12	3.32E-02	0.059
31	8	1994	1452	21	1.52E-02	0.053
1	9	1994	1381	12	3.29E-02	0.048
2	9	1994	1336	21	4.07E-02	0.052
3	9	1994	1325	10	1.05E-01	0.059
4	9	1994	1310	29	9.24E-02	0.067
5	9	1994	1330	24	4.47E-02	0.062
6	9	1994	1381	11	3.50E-02	0.058
7	9	1994	1459	48	2.77E-02	0.075
8	9	1994	1543	81	3.56E-02	0.112
9	9	1994	1601	63	3.95E-01	0.107
10	9	1994	1702	82	8.25E-02	0.095
11	9	1994	1750	82	5.71E-02	0.089
12	9	1994	1818	59	6.11E-02	0.26
13	9	1994	1907	37	4.79E-02	0.333
14	9	1994	1913	69	9.45E-02	0.226
15	9	1994	1958	41	5.96E-01	0.282
16	9	1994	1967	106	4.27E-01	0.651
17	9	1994	2005	118	2.05E-01	0.73
18	9	1994	2101	165	1.41E-01	0.713
19	9	1994	2224	182	8.85E-02	0.92
20	9	1994	2274	155	6.73E-02	0.639
21	9	1994	2264	174	5.47E-02	0.445
22	9	1994	2240	146	4.47E-02	0.327
23	9	1994	2164	81	3.56E-02	0.262
24	9	1994	2076	101	3.15E-02	0.234
25	9	1994	1979	97	2.73E-02	0.217
26	9	1994	1909	74	2.38E-02	0.224
27	9	1994	1871	63	2.73E-02	0.217
28	9	1994	1814	43	2.38E-02	0.188
29	9	1994	1752	43	2.03E-02	0.16
30	9	1994	1685	20	2.03E-02	0.143
1	10	1994	1667	54	1.73E-02	0.136
2	10	1994	1604	63	1.74E-02	0.143
3	10	1994	1571	48	2.18E-02	0.469
4	10	1994	1616	48	2.06E-01	1.39
5	10	1994	1617	58	1.89E-01	1
6	10	1994	1569	38	6.12E-02	0.72
7	10	1994	1578	32	4.47E-02	0.58
8	10	1994	1621	31	3.56E-02	0.467
9	10	1994	1625	59	3.15E-02	0.37
10	10	1994	1576	44	2.44E-02	0.302
11	10	1994	1498	23	2.38E-02	0.266
12	10	1994	1439	29	2.03E-02	0.23
13	10	1994	1382	18	2.03E-02	0.2
14	10	1994	1357	15	1.73E-02	0.185
15	10	1994	1333	24	1.73E-02	0.177
16	10	1994	1297	35	1.43E-02	0.162
17	10	1994	1262	21	1.43E-02	0.143
18	10	1994	1246	11	1.43E-02	0.13
19	10	1994	1221	9	1.43E-02	0.125
20	10	1994	1179	8	1.43E-02	0.122
21	10	1994	1155	10	1.20E-02	0.113
22	10	1994	1132	12	1.20E-02	0.114
23	10	1994	1112	50	1.20E-02	0.123
24	10	1994	1097	66	1.43E-02	0.115
25	10	1994	1108	47	1.43E-02	0.112
26	10	1994	1131	58	5.08E-01	0.178
27	10	1994	1133	70	2.64E-01	0.569
28	10	1994	1151	43	8.85E-02	0.633
29	10	1994	1191	54	8.07E-02	0.803
30	10	1994	1278	182	5.53E-02	2.858
31	10	1994	1514	342	4.97E-02	8.549
1	11	1994	1795	384	4.02E-02	5.261
2	11	1994	1967	267	5.53E-02	2.716
3	11	1994	1966	186	4.47E-02	1.901
4	11	1994	1848	173	3.56E-02	1.442
5	11	1994	1699	146	3.15E-02	1.184
6	11	1994	1549	146	2.73E-02	0.976
7	11	1994	1434	125	3.14E-02	1.023
8	11	1994	1421	96	2.38E-02	1.381
9	11	1994	1375	96	2.38E-02	1.06
10	11	1994	1328	121	2.39E-02	1.017
11	11	1994	1294	114	5.02E-02	1.763
12	11	1994	1298	88	1.78E-01	1.605
13	11	1994	1293	60	7.38E-02	1.297
14	11	1994	1291	86	5.53E-02	1.581
15	11	1994	1363	167	4.47E-02	2.834
16	11	1994	1602	257	6.11E-02	2.66
17	11	1994	1823	205	4.47E-02	1.947
18	11	1994	1897	194	4.03E-02	3.409
19	11	1994	1916	203	1.36E-01	3.857
20	11	1994	1961	211	9.61E-02	2.955
21	11	1994	1947	189	7.40E-02	2.359
22	11	1994	1938	174	5.67E-02	1.748
23	11	1994	1926	189	5.00E-02	1.392
24	11	1994	1897	197	4.02E-02	1.2
25	11	1994	1859	180	3.56E-02	1.031
26	11	1994	1787	159	3.15E-02	1.43
27	11	1994	1724	168	3.15E-02	1.97
28	11	1994	1681	177	2.73E-02	1.358
29	11	1994	1650	131	2.52E-02	1.094
30	11	1994	1607	118	2.38E-02	0.936
1	12	1994	1542	112	2.38E-02	0.804
2	12	1994	1477	112	2.03E-02	0.713
3	12	1994	1386	106	2.03E-02	0.697
4	12	1994	1338	126	1.74E-02	1.006
5	12	1994	1313	159	2.04E-02	0.947
6	12	1994	1319	138	7.55E-02	0.796
7	12	1994	1350	165	6.07E-02	0.774
8	12	1994	1485	168	4.02E-02	1.816
9	12	1994	1785	325	4.48E-02	6.486
10	12	1994	1981	417	7.62E-01	3.302
11	12	1994	1999	352	2.60E-01	2.971
12	12	1994	2029	319	1.31E-01	2.055
13	12	1994	2188	235	8.83E-02	1.727
14	12	1994	2467	273	6.74E-02	2.75
15	12	1994	2572	269	9.55E-02	1.788
16	12	1994	2460	252	6.73E-02	1.452
17	12	1994	2303	199	5.53E-02	1.332
18	12	1994	2194	213	5.00E-02	1.212
19	12	1994	2086	174	4.05E-02	1.081
20	12	1994	1999	180	5.54E-02	0.972
21	12	1994	1873	168	6.12E-02	0.949
22	12	1994	1765	183	6.13E-02	0.786
23	12	1994	1693	142	5.54E-02	0.684
24	12	1994	1621	145	5.53E-02	0.626
25	12	1994	1557	154	5.00E-02	0.54
26	12	1994	1505	156	4.48E-02	0.664
27	12	1994	1497	211	4.50E-02	6.672
28	12	1994	1677	762	3.48E-01	12.165
29	12	1994	2200	1246	2.94E-01	10.444
30	12	1994	3184	1345	1.50E-01	8.531
31	12	1994	3855	1272	5.15E-01	5.059
1	1	1995	4204	1103	3.41E-01	3.942
2	1	1995	4258	909	2.17E-01	4.807
3	1	1995	4254	754	1.53E-01	3.915
4	1	1995	4149	633	1.31E-01	2.461
5	1	1995	3775	587	1.13E-01	1.708
6	1	1995	3283	516	9.61E-02	1.268
7	1	1995	2913	449	8.78E-02	0.994
